Brand Name,Product Name,Colors,Sizes,Product Description,UPC,Custom Field,Product Images,SalePrice,ActualPrice
Tommy Hilfiger,Nikki II Overnighter Tote-Smooth Nylon,Tommy Navy,One Size,"Earning perfect scores in both style and function categories, the Tommy Hilfiger® Nikki II Overnighter Tote-Smooth Nylon forms an excellent choice for the modern-day woman. Featuring a spacious and structured silhouette with two easy-to-grab top handles, the tote bag is designed with a zippered closure for a secured storage of your essentials. The interior is roomy and possesses one zippered wall pocket and the exterior displays two side slip pockets and an iconic logo tab on the front.
SKU: #9943136
Smooth nylon construction.
Fits laptop.
Nylon lining.
Imported.
Measurements:
Bottom Width: 13 in
Height: 35 in",196805914045,6pm SKU:#9943136,"https://m.media-amazon.com/images/I/71YjukdT8ML._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71gNBWvJvnL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81XiQ9NqHUL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81cT7kzr9yL._AC_SR736,920_.jpg",74.34,74.34
Tommy Hilfiger,Gia II Gifting Hang Tag Top Zip Phone Crossbody w/ Card Case-Square Monogram Jacquard,Black Lurex,One Size,"Elevate your signature look carrying the Tommy Hilfiger® Gia II Gifting Hang Tag Top Zip Phone Crossbody w/ Card Case-Square Monogram Jacquard. Crafted from polyester jacquard, it features zippered closure, detachable and adjustable crossbody strap, and one interior slip pocket to carry your essentials.
SKU: #9943109
One small card bag included.
Nylon lining.
Imported.
Measurements:
Bottom Width: 3 1⁄2 in
Height: 18 1⁄2 in",196805914328,6pm SKU:#9943109,"https://m.media-amazon.com/images/I/81a93oA+RzL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/614PAbuR89L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81G686vmHHL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81bGDEIpvvL._AC_SR736,920_.jpg",42.24,42.24
Tommy Hilfiger,Nikki II Overnighter Tote-Smooth Nylon,Black,One Size,"Earning perfect scores in both style and function categories, the Tommy Hilfiger® Nikki II Overnighter Tote-Smooth Nylon forms an excellent choice for the modern-day woman. Featuring a spacious and structured silhouette with two easy-to-grab top handles, the tote bag is designed with a zippered closure for a secured storage of your essentials. The interior is roomy and possesses one zippered wall pocket and the exterior displays two side slip pockets and an iconic logo tab on the front.
SKU: #9943136
Smooth nylon construction.
Fits laptop.
Nylon lining.
Imported.
Measurements:
Bottom Width: 13 in
Height: 35 in",196805914045,6pm SKU:#9943136,"https://m.media-amazon.com/images/I/71ra9FTjgfL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/716E7XWY68L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81fUmH0QbxL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81skZImz6+L._AC_SR736,920_.jpg",68.44,68.44
Tommy Hilfiger,Nikki II Overnighter Tote-Smooth Nylon,Virginia Red,One Size,"Earning perfect scores in both style and function categories, the Tommy Hilfiger® Nikki II Overnighter Tote-Smooth Nylon forms an excellent choice for the modern-day woman. Featuring a spacious and structured silhouette with two easy-to-grab top handles, the tote bag is designed with a zippered closure for a secured storage of your essentials. The interior is roomy and possesses one zippered wall pocket and the exterior displays two side slip pockets and an iconic logo tab on the front.
SKU: #9943136
Smooth nylon construction.
Fits laptop.
Nylon lining.
Imported.
Measurements:
Bottom Width: 13 in
Height: 35 in",196805914045,6pm SKU:#9943136,"https://m.media-amazon.com/images/I/71oEVl84xkL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71zYlMawTNL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81YpneylhjL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81XEnP8PC-L._AC_SR736,920_.jpg",44.84,44.84
Tommy Hilfiger,Gia II Gifting Hang Tag Top Zip Phone Crossbody w/ Card Case-High Shine Saffiano PVC,Cognac,One Size,"Accessorize your dreams with the Tommy Hilfiger® Gia II Gifting Hang Tag Top Zip Phone Crossbody w/ Card Case-High Shine Saffiano PVC. This bag features zippered closure, detachable and adjustable crossbody strap, and brand logo on the front.
SKU: #9943108
One detachable wallet included.
Nylon lining.
Imported.
Measurements:
Bottom Width: 3 1⁄2 in
Height: 18 1⁄2 in",196805913673,6pm SKU:#9943108,"https://m.media-amazon.com/images/I/81ww7hXFIuL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61ALPqNjM1L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81HuPIY7FJL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/817tnFTa88L._AC_SR736,920_.jpg",34.19,34.19
DKNY,Eve Top Zip Demi,Grey Melange,One Size,"Stay high on fashion as well as function by opting for the DKNY® Eve Top Zip Demi Bag! Constructed in leather, the shoulder bag comes equipped with a zippered top closure and an adjustable shoulder strap.
SKU: #9945790
One interior card slot.
Pin-mounted logo on the front.
Textile lining.
Imported.
Measurements:
Bottom Width: 2 in
Height: 5 1⁄2 in",755404982758,6pm SKU:#9945790,"https://m.media-amazon.com/images/I/61LbCaD6BQL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61tSgy8kJVL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81myK5UVMSL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/811SyoXAyDL._AC_SR736,920_.jpg",118.80,118.80
DKNY,Lexington Tote,Black/Gold,One Size,"Crafted from PU, the DKNY® Lexington Tote Bag has a lot of space to store all your items. This handbag comes with a chain link strap handle on top which makes for easy carrying. Add this stylish design to your collection.
SKU: #9945777
Polyester lining.
Imported.
Measurements:
Bottom Width: 9 1⁄2 in
Height: 4 1⁄2 in",755405602846,6pm SKU:#9945777,"https://m.media-amazon.com/images/I/61iks4W3q2L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/810Vuk2lCGL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61MpQ3l5okL._AC_SR736,920_.jpg",,89.10,89.10
DKNY,Lexington Tote,Pebble,One Size,"Crafted from PU, the DKNY® Lexington Tote Bag has a lot of space to store all your items. This handbag comes with a chain link strap handle on top which makes for easy carrying. Add this stylish design to your collection.
SKU: #9945777
Polyester lining.
Imported.
Measurements:
Bottom Width: 9 1⁄2 in
Height: 4 1⁄2 in",755405602846,6pm SKU:#9945777,"https://m.media-amazon.com/images/I/61vKo1Ops1L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61CyRRTVgFL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71r7jan1f4L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/51CZuNnm7sL._AC_SR736,920_.jpg",78.93,78.93
DKNY,Eve Top Zip Demi,Pebble,One Size,"Stay high on fashion as well as function by opting for the DKNY® Eve Top Zip Demi Bag! Constructed in leather, the shoulder bag comes equipped with a zippered top closure and an adjustable shoulder strap.
SKU: #9945790
One interior card slot.
Pin-mounted logo on the front.
Textile lining.
Imported.
Measurements:
Bottom Width: 2 in
Height: 5 1⁄2 in",755404982758,6pm SKU:#9945790,"https://m.media-amazon.com/images/I/61dqFGhyLrL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61YVHQnIM+L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81bQU7VWAJL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71C7mC-u8FL._AC_SR736,920_.jpg",108.90,108.90
DKNY,Hadlee Small Tote,Black/Gunmetal,One Size,"Perfect for everyday use, the DKNY® Hadlee Small Tote highlights a streamlined profile with minimal detailing and offers you a sleek and elegant look. Featuring a polyester/polyurethane construction, this handbag is topped with two grab handles for ease of carrying and includes an optional crossbody strap for suitable styling. The functional details shed light on its zippered top closure that visualizes a capacious interior compartment with a zippered pocket.
SKU: #9945776
Embossed logo on the front.
Polyester lining.
Imported.
Measurements:
Bottom Width: 5 in
Height: 14 1⁄2 in",755405604529,6pm SKU:#9945776,"https://m.media-amazon.com/images/I/71sx4MO+GhL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81x4CEJiyqL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71bXgiPVP+L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71mqB88kMVL._AC_SR736,920_.jpg",79.53,79.53
DKNY,Bryant Convertible Hobo,Black/Gold,One Size,"Get that unexpected sophisticated look donning the DKNY® Bryant Convertible Hobo. It is designed with one adjustable crossbody strap, one main compartment, and gold-tone hardware brand detailing on the front.
SKU: #9945762
PVC construction.
One top handle with chain accent.
One zippered interior pocket.
One interior slip pocket.
Polyester lining.
Imported.",755406543940,6pm SKU:#9945762,"https://m.media-amazon.com/images/I/71dPKR5UwUL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/714nee7zwML._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/814ryWYF9wL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81C0T9CpWRL._AC_SR736,920_.jpg",118.80,118.80
DKNY,Bryant Convertible Hobo,Chino/Caramel,One Size,"Get that unexpected sophisticated look donning the DKNY® Bryant Convertible Hobo. It is designed with one adjustable crossbody strap, one main compartment, and gold-tone hardware brand detailing on the front.
SKU: #9945762
PVC construction.
One top handle with chain accent.
One zippered interior pocket.
One interior slip pocket.
Polyester lining.
Imported.",755406543940,6pm SKU:#9945762,"https://m.media-amazon.com/images/I/71vkmwGZVBL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/816h6ejQJDL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81euAiUuyqL._AC_SR736,920_.jpg",,108.90,108.90
Karl Lagerfeld Paris,Maybelle Tote,Black/White,One Size,"The Karl Lagerfeld Paris™ Maybelle Tote is the perfect blend of sophistication and style. Crafted with exquisite attention to detail, this tote features a sleek structured design that effortlessly elevates any outfit. It has a polyurethane construction and features a zippered top closure with dual grab handles.
SKU: #9924284
Zippered interior pocket.
Exterior slip pocket.
Accented with chain and branded charms.
Brand hardware on the front.
Nylon lining.
Imported.",196788774124,6pm SKU:#9924284,"https://m.media-amazon.com/images/I/91dQH-Y9d3L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81R1YiEkLIL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/91RVbzT8llL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81bjP2xSX4L._AC_SR736,920_.jpg",134.52,134.52
DKNY,Eve Chain Shoulder,Pebble,One Size,"Flaunt a sleek and elegant style while enjoying the desired practicality for carrying your stuff using the DKNY® Eve Chain Shoulder Bag. Made of leather, it comes structured with a flap and a magnetic snap closure that opens into a capacious interior with a zippered pocket. With the detachable and adjustable crossbody strap and the detachable chain strap, this bag offers you optimal styling options.
SKU: #9945789
Pin-mounted logo on the flap.
Imported.
Measurements:
Bottom Width: 2 3⁄4 in
Height: 6 in",755404982741,6pm SKU:#9945789,"https://m.media-amazon.com/images/I/61Nck6PsFeL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/51V40d1W6vL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81e9Kvlj5dL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/91ffDK288zL._AC_SR736,920_.jpg",172.80,172.80
DKNY,Bryant Convertible Hobo,Cashew,One Size,"Get that unexpected sophisticated look donning the DKNY® Bryant Convertible Hobo. It is designed with one adjustable crossbody strap, one main compartment, and gold-tone hardware brand detailing on the front.
SKU: #9945762
PVC construction.
One top handle with chain accent.
One zippered interior pocket.
One interior slip pocket.
Polyester lining.
Imported.",755406543940,6pm SKU:#9945762,"https://m.media-amazon.com/images/I/71NZ5m5ZPgL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71bu68KWWeL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/813GURtSWHL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71EQY8wIn8L._AC_SR736,920_.jpg",108.90,108.90
DKNY,Eve Chain Crossbody,Pebble,One Size,"Throw a contemporary touch to your street style look donning the DKNY® Eve Chain Crossbody. This handbag features chain-link detailing, adjustable crossbody strap, magnetic snap closure, and one main compartment.
SKU: #9945781
Leather construction.
Gold-tone hardware brand detailing on the front.
Polyester lining.
Imported.
Measurements:
Bottom Width: 2 in
Height: 5 3⁄4 in",755404976306,6pm SKU:#9945781,"https://m.media-amazon.com/images/I/7162a57MKBL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/51lZcBXx3BL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81j31aWTEfL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/816oQ3ynWGL._AC_SR736,920_.jpg",125.40,125.40
DKNY,Eve Chain Crossbody,Pistachio,One Size,"Throw a contemporary touch to your street style look donning the DKNY® Eve Chain Crossbody. This handbag features chain-link detailing, adjustable crossbody strap, magnetic snap closure, and one main compartment.
SKU: #9945781
Leather construction.
Gold-tone hardware brand detailing on the front.
Polyester lining.
Imported.
Measurements:
Bottom Width: 2 in
Height: 5 3⁄4 in",755404976306,6pm SKU:#9945781,"https://m.media-amazon.com/images/I/710-J82yLgL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61AVTs4rl9L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/714dFzJZ0yL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81-evjtZEGL._AC_SR736,920_.jpg",125.40,125.40
DKNY,Willow Shoulder Bag,Black/Gold,One Size,"Designed in a neutral hue with an on-trend quilted pattern, the DKNY® Willow Shoulder Bag is sure to give you an elevated look. It is crafted from leather and features a flap with magnetic snap closure, opening into one interior main compartment with a zippered pocket. It is equipped with a top chain-link shoulder strap for added style.
SKU: #9945785
Pin-mounted brand name on the flap.
Polyester lining.
Imported.
Measurements:
Bottom Width: 3 in
Height: 6 1⁄2 in",755405881463,6pm SKU:#9945785,"https://m.media-amazon.com/images/I/61MyMhf7viL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71rr5hRs+qL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61v9Xl5kt7L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61yFQ1eYTAL._AC_SR736,920_.jpg",163.90,163.90
DKNY,Bryant Dome Satchel,White Multi Light,One Size,"Add to the stylish appeal by donning the DKNY® Bryant Dome Satchel. Featuring a handle on top and a shoulder strap on the side for easy carrying, this bag features ample space to store all your essentials. There is an allover printed detailing on the front and back. Add this design to your collection.
SKU: #9945792
Crafted from PVC.
Polyester lining.
Imported.
Measurements:
Bottom Width: 4 1⁄2 in
Height: 8 1⁄5 in",782212656700,6pm SKU:#9945792,"https://m.media-amazon.com/images/I/81xLScOdaiL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71f+-CRw90L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81VHc7WEbAL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71AA5h4B3ZL._AC_SR736,920_.jpg",108.90,108.90
DKNY,Bryant Convertible Hobo,Bright Red,One Size,"Get that unexpected sophisticated look donning the DKNY® Bryant Convertible Hobo. It is designed with one adjustable crossbody strap, one main compartment, and gold-tone hardware brand detailing on the front.
SKU: #9945762
PVC construction.
One top handle with chain accent.
One zippered interior pocket.
One interior slip pocket.
Polyester lining.
Imported.",755406543940,6pm SKU:#9945762,"https://m.media-amazon.com/images/I/719VIK0RUOL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71tDX2UafFL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81DA0F-VS2L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/8166qQX7NgL._AC_SR736,920_.jpg",89.10,89.10
DKNY,Willow Tote,Black/Gold,One Size,"Make a statement carrying the DKNY® Willow Tote Handbag. Featuring a chain link strap detailing for easy carrying, this handbag has ample space to store all your essentials. Crafted from lamb leather, this bag has textured detailing on the exterior. Get your hands on this chic handbag!
SKU: #9945772
Magnetic snap closure.
Interior features two zippered pockets, one large compartment.
Polyester lining.
Imported.
Measurements:
Bottom Width: 5 in
Height: 9 in",755405881173,6pm SKU:#9945772,"https://m.media-amazon.com/images/I/71+PBJwAi7L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71cht+7lD2L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71x2qcI2JhL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/614X4RGyC8L._AC_SR736,920_.jpg",156.60,156.60
DKNY,Dakota Medium Tote,Black/Silver,One Size,"Whether you are out for shopping or a casual backyard gathering, the DKNY® Dakota Medium Tote is versatile enough to be carried to almost every place. It visualizes a structured silhouette with perforated detailing and has a spacious interior that fits most of your essentials. The dual top handles enable you to carry the bag with ease while the magnetic snap closure gives you easy access to your items.
SKU: #9945769
PU construction.
Pin-mounted brand name.
Imported.
Measurements:
Bottom Width: 5 1⁄4 in
Height: 10 1⁄4 in",755406603149,6pm SKU:#9945769,"https://m.media-amazon.com/images/I/91m1OItqZLL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81npTUUTwkL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61w+u9EZ90L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81LH0ZV2u1L._AC_SR736,920_.jpg",75.60,75.60
DKNY,Hadlee Small Tote,Black/Black,One Size,"Perfect for everyday use, the DKNY® Hadlee Small Tote highlights a streamlined profile with minimal detailing and offers you a sleek and elegant look. Featuring a polyester/polyurethane construction, this handbag is topped with two grab handles for ease of carrying and includes an optional crossbody strap for suitable styling. The functional details shed light on its zippered top closure that visualizes a capacious interior compartment with a zippered pocket.
SKU: #9945776
Embossed logo on the front.
Polyester lining.
Imported.
Measurements:
Bottom Width: 5 in
Height: 14 1⁄2 in",755405604529,6pm SKU:#9945776,"https://m.media-amazon.com/images/I/61liUmmnrcL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/718nG-VyN0L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/611hT8DYS6L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81rNKwdWpLL._AC_SR736,920_.jpg",69.30,69.30
DKNY,Frankie Shoulder Bag,Black/Gold,One Size,"Add functionality to your fashionable outdoor looks by opting to carry the DKNY® Frankie Shoulder Bag. It features a magnetic snap closure with an interior zippered pocket and an adjustable crossbody strap.
SKU: #9945784
Cow leather construction.
Chain-link strap for added functionality.
Branding embossed on the front.
Polyester lining.
Imported.
Measurements:
Bottom Width: 4 in
Height: 7 1⁄4 in",755406170184,6pm SKU:#9945784,"https://m.media-amazon.com/images/I/71rezqJJ3CL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61YmVpR1cEL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/8153krGXE4L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81oUgEY5y5L._AC_SR736,920_.jpg",120.60,120.60
DKNY,Hadlee Medium Tote,Black/Gold,One Size,"Make your street style look trendy donning the DKNY® Hadlee Medium Tote. This modish handbag has one detachable and adjustable crossbody strap , one main compartment, and one exterior slip pocket.
SKU: #9945773
Cotton construction.
Zippered closure.
Two top handles.
One zippered interior pocket.
Polyester lining.
Imported.
Measurements:
Bottom Width: 7 in
Height: 16 in",755404903944,6pm SKU:#9945773,"https://m.media-amazon.com/images/I/71UrfYPYreL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/813ZSuozZlL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71-oPBmQXWL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/91DnO-ukt2L._AC_SR736,920_.jpg",71.10,71.10
DKNY,Ines Tote,Eggshell/Caramel,One Size,"Explore the street or commute to work by getting DKNY® Ines Tote bag. The bag features a removable adjustable strap with brand prints. Two top handles make it easy to carry. It features a magnetic snap closure compartment.
SKU: #9945770
Polyvinyl chloride construction with polyurethane trim.
Polyester lining.
Imported.
Measurements:
Bottom Width: 9 2⁄5 in
Height: 4 7⁄10 in",755406152555,6pm SKU:#9945770,"https://m.media-amazon.com/images/I/81Qc+Ob3ClL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71c0aJHXusL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71tiR1fVqhL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81pxTlf7dUL._AC_SR736,920_.jpg",108.90,108.90
DKNY,Frankie Shoulder Bag,Optic White,One Size,"Add functionality to your fashionable outdoor looks by opting to carry the DKNY® Frankie Shoulder Bag. It features a magnetic snap closure with an interior zippered pocket and an adjustable crossbody strap.
SKU: #9945784
Cow leather construction.
Chain-link strap for added functionality.
Branding embossed on the front.
Polyester lining.
Imported.
Measurements:
Bottom Width: 4 in
Height: 7 1⁄4 in",755406170184,6pm SKU:#9945784,"https://m.media-amazon.com/images/I/718wsr1HXkL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61b6oBudM1L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81VwMPshFlL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71Tup4QXWXL._AC_SR736,920_.jpg",93.80,93.80
DKNY,Willow Shoulder Bag,Stone,One Size,"Designed in a neutral hue with an on-trend quilted pattern, the DKNY® Willow Shoulder Bag is sure to give you an elevated look. It is crafted from leather and features a flap with magnetic snap closure, opening into one interior main compartment with a zippered pocket. It is equipped with a top chain-link shoulder strap for added style.
SKU: #9945785
Pin-mounted brand name on the flap.
Polyester lining.
Imported.
Measurements:
Bottom Width: 3 in
Height: 6 1⁄2 in",755405881463,6pm SKU:#9945785,"https://m.media-amazon.com/images/I/51Ab6Dni4AL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/519QWBQ2piL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/51P-4lcu1sL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/718BvXMnscL._AC_SR736,920_.jpg",104.30,104.30
Karl Lagerfeld Paris,Maybelle,Black 1,One Size,"Bring a whimsical touch to your casual chic style by opting for the KARL LAGERFELD Paris™ Maybelle Handbag. Crafted in polyvinyl chloride, the bag possesses a zippered top closure that opens into one roomy interior compartment with a zippered pocket. The exterior is embossed with iconic motifs or characters and has one back slip pocket.
SKU: #9947221
One adjustable crossbody strap.
Nylon lining.
Imported.
Measurements:
Bottom Width: 10 in
Height: 14 in",194775248207,6pm SKU:#9947221,"https://m.media-amazon.com/images/I/71bM8JZeq-L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/71PpYeiyR8L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81XAW+fM4LL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81kPHpL0KkL._AC_SR736,920_.jpg",73.37,73.37
DKNY,Caelynn Large Pouchette,Indigo/Silver,One Size,"Highlight your modish look carrying the DKNY® Caelynn Large Pouchette. This handbag comes with one detachable and adjustable crossbody strap, one main compartment, and zippered closure. The silver-tone brand detailing on the front showcases the charming glance.
SKU: #9945779
Polyester construction with pu trim.
One chain-link detailing strap.
One interior slip pocket.
One detachable zippered closure pouch included.
Polyester lining.
Imported.
Measurements:
Bottom Width: 7 7⁄8 in
Height: 3 1⁄2 in",755406550719,6pm SKU:#9945779,"https://m.media-amazon.com/images/I/71Yr943r01L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61HijdMtsvL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81jxmnaNe1L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81JQ7Jg16KL._AC_SR736,920_.jpg",62.75,62.75
Karl Lagerfeld Paris,Maybelle Tote,Brown/Khaki, ,"Have a little fun with your handbag style with the adorable KARL LAGERFELD Paris™ Maybelle Tote crafted from faux-leather.
SKU: #9354025
Exterior boasts a magnetic snap closure, dual shoulder straps, and a cute feline face.
Lined interior features a zipper pocket and two slip pockets.
Imported.
Measurements:
Bottom Width: 12 1⁄4 in
Depth: 5 in
Height: 10 in
Strap Length: 25 in
Strap Drop: 10 3⁄4 in
Weight: 1 lb 5.2 oz",196788791299,6pm SKU:#9354025,"https://m.media-amazon.com/images/I/81mSq2E3KDL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81uoJd1Q8dL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/91p2HvqT2WL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/91XupMiHDPL._AC_SR736,920_.jpg",126.72,126.72
Karl Lagerfeld Paris,Maybelle,ZBC,One Size,"Bring a whimsical touch to your casual chic style by opting for the KARL LAGERFELD Paris™ Maybelle Handbag. Crafted in polyvinyl chloride, the bag possesses a zippered top closure that opens into one roomy interior compartment with a zippered pocket. The exterior is embossed with iconic motifs or characters and has one back slip pocket.
SKU: #9947221
One adjustable crossbody strap.
Nylon lining.
Imported.
Measurements:
Bottom Width: 10 in
Height: 14 in",194775248207,6pm SKU:#9947221,"https://m.media-amazon.com/images/I/71-czfNIKvL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61avO4lncXL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/91d7QMq5l0L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/91Ho9J2+BML._AC_SR736,920_.jpg",113.92,113.92
Karl Lagerfeld Paris,Maybelle Crossbody,Black/Black Multi, ,"The KARL LAGERFELD Paris™ Maybelle Crossbody handbag will have your style purring with its cat-inspired design in a leather construction.
SKU: #9422590
Magnetic snap closure.
Chained cross-body strap.
Lined interior includes slip pocket.
Imported.
Measurements:
Bottom Width: 7 in
Depth: 2 in
Height: 4 1⁄2 in
Strap Length: 46 in
Strap Drop: 23 in
Weight: 12.4 oz",196788790919,6pm SKU:#9422590,"https://m.media-amazon.com/images/I/714rsxW37hL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/61iim4Z+NdL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/916qawBwXOL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81s8nhsiwoL._AC_SR736,920_.jpg",113.92,113.92
Karl Lagerfeld Paris,Maybelle Bucket,Black/Orange, ,"Embrace an iconic style and get noticed anytime, anywhere by carrying the KARL LAGERFELD Paris™ Maybelle Bucket Bag. Featuring eye-appealing iconic graphics all over the exterior, this bag is topped with an easy-to-access zippered closure. It comes with one top grab handle and one detachable and adjustable crossbody strap.
SKU: #9924231
Polyvinyl chloride construction.
One zippered interior pocket.
Nylon lining.
Imported.",194775161728,6pm SKU:#9924231,"https://m.media-amazon.com/images/I/81vswmSelnL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81QeWEeT51L._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/914BN7ypwHL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81k102yZp8L._AC_SR736,920_.jpg",113.92,113.92
Karl Lagerfeld Paris,Maybelle Tote,Logo Explosion, ,"Have a little fun with your handbag style with the adorable KARL LAGERFELD Paris™ Maybelle Tote crafted from faux-leather.
SKU: #9354025
Exterior boasts a magnetic snap closure, dual shoulder straps, and a cute feline face.
Lined interior features a zipper pocket and two slip pockets.
Imported.
Measurements:
Bottom Width: 12 1⁄4 in
Depth: 5 in
Height: 10 in
Strap Length: 25 in
Strap Drop: 10 3⁄4 in
Weight: 1 lb 5.2 oz",196788791299,6pm SKU:#9354025,"https://m.media-amazon.com/images/I/818OEIzs4iL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81e6XV4A4mL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/81xMffIYpwL._AC_SR736,920_.jpg","https://m.media-amazon.com/images/I/91ihMkqUfcL._AC_SR736,920_.jpg",113.92,113.92
